ID,ecozone,gender,reproduction,embryo
Cottus_pitensis,T,D,O,F
Cottus_volki,T,D,O,F
Gymnocanthus_detrisus,M,D,O,M
Gymnocanthus_herzensteini,M,D,O,M
Gymnocanthus_intermedius,M,D,O,M
Gymnocanthus_pistilliger,M,D,O,M
Gymnocanthus_tricuspis,M,D,O,M
Hemilepidotus_jordani,M,D,O,M
Hemilepidotus_zapus,M,D,O,M
Leptocottus_armatus,M,D,O,M
Oligocottus_maculosus,M,D,O,M
Taurocottus_bergii,M,D,O,M
Agonus_cataphractus,M,D,O,M
Aspidophoroides_monopterygius,M,D,O,M
Blepsias_cirrhosus,M,D,O,M
Latimeria_chalumnae,M,D,O,M
Neoceratodus_forsteri,T,D,O,F
Protopterus_aethiopicus,T,D,O,F
Ichthyophis_kohtaoensis,T,D,O,T
Boulengerula_taitana,T,D,O,T
Typhlonectes_compressicauda,T,D,O,F
Typhlonectes_natans,T,D,O,F
Dermophis_mexicanus,T,D,O,T
Siphonops_annulatus,T,D,O,T
Andrias_japonicus,T,D,O,F
Andrias_davidianus,T,D,O,F
Cryptobranchus_alleganiensis,T,D,O,F
Hynobius_kimurae,T,D,O,F
Hynobius_nebulosus,T,D,O,F
Hynobius_quelpaertensis,T,D,O,F
Hynobius_tokyoensis,T,D,O,F
Hynobius_yangi,T,D,O,F
Pachyhynobius_shangchengensis,T,D,O,F
Ranodon_sibiricus,T,D,O,F
Salamandrella_keyserlingii,T,D,O,F
Onychodactylus_japonicus,T,D,O,F
Batrachoseps_attenuatus,T,D,O,T
Bolitoglossa_mexicana,T,D,O,T
Bolitoglossa_subpalmata,T,D,O,T
Eurycea_bislineata,T,D,O,F
Eurycea_longicauda,T,D,O,F
Eurycea_lucifuga,T,D,O,F
Eurycea_multiplicata,T,D,O,F
Eurycea_quadridigitata,T,D,O,F
Eurycea_tonkawae,T,D,O,F
Gyrinophilus_gulolineatus,T,D,O,F
Gyrinophilus_palleucus,T,D,O,F
Aneides_aeneus,T,D,O,F
Aneides_flavipunctatus,T,D,O,F
Desmognathus_brimleyorum,T,D,O,F
Desmognathus_fuscus,T,D,O,F
Desmognathus_monticola,T,D,O,F
Desmognathus_ochrophaeus,T,D,O,F
Desmognathus_ocoee,T,D,O,F
Desmognathus_quadramaculatus,T,D,O,F
Ensatina_eschscholtzii,T,D,O,F
Phaeognathus_hubrichti,T,D,O,T
Plethodon_cinereus,T,D,O,T
Plethodon_kentucki,T,D,O,T
Speleomantes_ambrosii,T,D,O,T
Speleomantes_imperialis,T,D,O,T
Amphiuma_means,T,D,O,T
Rhyacotriton_olympicus,T,D,O,F
Rhyacotriton_variegatus,T,D,O,F
Ambystoma_macrodactylum,T,D,O,F
Ambystoma_maculatum,T,D,O,F
Ambystoma_mexicanum,T,D,O,F
Ambystoma_opacum,T,D,O,F
Ambystoma_texanum,T,D,O,F
Dicamptodon_tenebrosus,T,D,O,F
Salamandrina_perspicillata,T,D,O,F
Mertensiella_caucasica,T,D,O,F
Chioglossa_lusitanica,T,D,O,F
Salamandra_salamandra,T,D,O,F
Salamandra_lanzai,T,D,O,F
Lyciasalamandra_atifi,T,D,O,T
Lyciasalamandra_billae,T,D,O,T
Lyciasalamandra_luschani,T,D,O,T
Pleurodeles_waltl,T,D,O,F
Echinotriton_andersoni,T,D,O,F
Tylototriton_verrucosus,T,D,O,F
Notophthalmus_viridescens,T,D,O,F
Lissotriton_boscai,T,D,O,F
Lissotriton_helveticus,T,D,O,F
Lissotriton_vulgaris,T,D,O,F
Neurergus_crocatus,T,D,O,F
Neurergus_kaiseri,T,D,O,F
Neurergus_microspilotus,T,D,O,F
Ommatotriton_vittatus,T,D,O,F
Calotriton_arnoldi,T,D,O,F
Calotriton_asper,T,D,O,F
Triturus_cristatus,T,D,O,F
Triturus_dobrogicus,T,D,O,F
Triturus_karelinii,T,D,O,F
Triturus_marmoratus,T,D,O,F
Euproctus_platycephalus,T,D,O,F
Ichthyosaura_alpestris,T,D,O,F
Cynops_pyrrhogaster,T,D,O,F
Paramesotriton_hongkongensis,T,D,O,F
Necturus_maculosus,T,D,O,F
Proteus_anguinus,T,D,O,F
Siren_intermedia,T,D,O,F
Siren_lacertina,T,D,O,F
Ascaphus_truei,T,D,O,F
Alytes_cisternasii,T,D,O,F
Alytes_muletensis,T,D,O,F
Alytes_obstetricans,T,D,O,F
Bombina_bombina,T,D,O,F
Bombina_maxima,T,D,O,F
Bombina_orientalis,T,D,O,F
Bombina_variegata,T,D,O,F
Fejervarya_limnocharis,T,D,O,F
Fejervarya_multistriata,T,D,O,F
Hoplobatrachus_tigerinus,T,D,O,F
Xenopus_laevis,T,D,O,F
Pelodytes_punctatus,T,D,O,F
Pelobates_cultripes,T,D,O,F
Pelobates_fuscus,T,D,O,F
Pelobates_syriacus,T,D,O,F
Pelobates_varaldii,T,D,O,F
Crinia_nimbus,T,D,O,T
Crinia_georgiana,T,D,O,F
Geocrinia_vitellina,T,D,O,F
Geocrinia_rosea,T,D,O,F
Pseudophryne_bibronii,T,D,O,T
Limnodynastes_peronii,T,D,O,F
Eleutherodactylus_coqui,T,D,O,T
Argenteohyla_siemersi,T,D,O,F
Hyla_arborea,T,D,O,F
Hyla_eximia,T,D,O,F
Hyla_annectans,T,D,O,F
Pseudis_paradoxa,T,D,O,F
Trachycephalus_resinifictrix,T,D,O,T
Anaxyrus_americanus,T,D,O,F
Anaxyrus_baxteri,T,D,O,F
Anaxyrus_boreas,T,D,O,F
Anaxyrus_californicus,T,D,O,F
Anaxyrus_fowleri,T,D,O,F
Bufo_bufo,T,D,O,F
Bufo_gargarizans,T,D,O,F
Bufo_japonicus,T,D,O,F
Bufotes_latastii,T,D,O,F
Bufotes_viridis,T,D,O,F
Bufotes_zamdaensis,T,D,O,F
Duttaphrynus_melanostictus,T,D,O,F
Epidalea_calamita,T,D,O,F
Nimbaphrynoides_occidentalis,T,D,O,T
Peltophryne_lemur,T,D,O,F
Rhaebo_blombergi,T,D,O,F
Rhinella_arenarum,T,D,O,F
Rhinella_diptycha,T,D,O,F
Rhinella_rubescens,T,D,O,F
Sclerophrys_pardalis,T,D,O,F
Sclerophrys_pentoni,T,D,O,F
Strauchbufo_raddei,T,D,O,F
Mannophryne_trinitatis,T,D,O,F
Physalaemus_fernandezae,T,D,O,T
Pleurodema_thaul,T,D,O,T
Engystomops_pustulosus,T,D,O,T
Leptodactylus_fallax,T,D,O,T
Leptodactylus_fuscus,T,D,O,T
Leptodactylus_latrans,T,D,O,T
Ceratophrys_stolzmanni,T,D,O,F
Ceratophrys_cranwelli,T,D,O,F
Hyperolius_viridiflavus,T,D,O,F
Dyscophus_antongilii,T,D,O,F
Dyscophus_guineti,T,D,O,F
Dermatonotus_muelleri,T,D,O,F
Microhyla_ornata,T,D,O,F
Scaphiophryne_gottlebei,T,D,O,F
Conraua_goliath,T,D,O,F
Pyxicephalus_adspersus,T,D,O,F
Euphlyctis_cyanophlyctis,T,D,O,F
Euphlyctis_hexadactylus,T,D,O,F
Nanorana_parkeri,T,D,O,F
Nanorana_taihangnica,T,D,O,F
Chiromantis_petersii,T,D,O,T
Chiromantis_rufescens,T,D,O,T
Kurixalus_eiffingeri,T,D,O,F
Kurixalus_idiootocus,T,D,O,F
Rhacophorus_moltrechti,T,D,O,F
Zhangixalus_omeimontis,T,D,O,T
Boehmantis_microtympanum,T,D,O,F
Boophis_occidentalis,T,D,O,F
Mantella_expectata,T,D,O,F
Mantidactylus_grandidieri,T,D,O,F
Amolops_mantzorum,T,D,O,F
Glandirana_rugosa,T,D,O,F
Hylarana_guentheri,T,D,O,F
Hylarana_erythraea,T,D,O,F
Lithobates_catesbeianus,T,D,O,F
Lithobates_chiricahuensis,T,D,O,F
Lithobates_clamitans,T,D,O,F
Lithobates_septentrionalis,T,D,O,F
Lithobates_sphenocephalus,T,D,O,F
Lithobates_virgatipes,T,D,O,F
Odorrana_grahami,T,D,O,F
Odorrana_margaretae,T,D,O,F
Odorrana_swinhoana,T,D,O,F
Pelophylax_bedriagae,T,D,O,F
Pelophylax_caralitanus,T,D,O,F
Pelophylax_chosenicus,T,D,O,F
Pelophylax_epeiroticus,T,D,O,F
Pelophylax_esculentus,T,D,O,F
Pelophylax_lessonae,T,D,O,F
Pelophylax_nigromaculatus,T,D,O,F
Pelophylax_ridibundus,T,D,O,F
Pelophylax_perezi,T,D,O,F
Pelophylax_porosus,T,D,O,F
Pelophylax_saharicus,T,D,O,F
Rana_amurensis,T,D,O,F
Rana_arvalis,T,D,O,F
Rana_chensinensis,T,D,O,F
Rana_dalmatina,T,D,O,F
Rana_iberica,T,D,O,F
Rana_italica,T,D,O,F
Rana_latastei,T,D,O,F
Rana_macrocnemis,T,D,O,F
Rana_muscosa,T,D,O,F
Rana_sakuraii,T,D,O,F
Rana_sauteri,T,D,O,F
Rana_sierrae,T,D,O,F
Rana_tagoi,T,D,O,F
Rana_temporaria,T,D,O,F
Sylvirana_nigrovittata,T,D,O,F
Sphenodon_punctatus,T,D,O,T
Correlophus_ciliatus,T,D,O,T
Hesperoedura_reticulata,T,D,O,T
Oedura_monilis,T,D,O,T
Coleonyx_variegatus,T,D,O,T
Eublepharis_macularius,T,D,O,T
Goniurosaurus_kuroiwae,T,D,O,T
Sphaerodactylus_vincenti,T,D,O,T
Homonota_darwinii,T,D,O,T
Christinus_marmoratus,T,D,O,T
Cyrtopodion_scabrum,T,D,O,T
Gehyra_variegata,T,D,O,T
Gekko_hokouensis,T,D,O,T
Gekko_gecko,T,D,O,T
Hemidactylus_turcicus,T,D,O,T
Heteronotia_binoei,T,D,O,T
Heteronotia_binoei_3N1A,T,D,A,T
Heteronotia_binoei_3N1B,T,D,A,T
Heteronotia_binoei_EA6,T,D,O,T
Heteronotia_binoei_SM6,T,D,O,T
Carinascincus_ocellatus,T,D,O,T
Chioninia_coctei,T,D,O,T
Ctenotus_pantherinus,T,D,O,T
Eulamprus_quoyii,T,D,O,T
Tiliqua_rugosa,T,D,O,T
Egernia_cunninghami,T,D,O,T
Egernia_striolata,T,D,O,T
Liopholis_guthega,T,D,O,T
Liopholis_inornata,T,D,O,T
Liopholis_striata,T,D,O,T
Chalcides_chalcides,T,D,O,T
Oligosoma_suteri,T,D,O,T
Oligosoma_zelandicum,T,D,O,T
Plestiodon_chinensis,T,D,O,T
Plestiodon_egregius,T,D,O,T
Plestiodon_fasciatus,T,D,O,T
Plestiodon_septentrionalis,T,D,O,T
Scincella_lateralis,T,D,O,T
Varzea_bistriata,T,D,O,T
Xantusia_vigilis,T,D,O,T
Gerrhosaurus_skoogi,T,D,O,T
Gerrhosaurus_validus,T,D,O,T
Smaug_giganteus,T,D,O,T
Anadia_bogotensis,T,D,O,T
Aspidoscelis_exsanguis,T,D,A,T
Aspidoscelis_marmorata,T,D,O,T
Aspidoscelis_neomexicana,T,D,A,T
Aspidoscelis_sexlineatus,T,D,O,T
Aspidoscelis_uniparens,T,D,A,T
Holcosus_quadrilineatus,T,D,O,T
Pholidoscelis_exsul,T,D,O,T
Salvator_merianae,T,D,O,T
Amphisbaena_alba,T,D,O,T
Gallotia_atlantica,T,D,O,T
Gallotia_bravoana,T,D,O,T
Gallotia_caesaris,T,D,O,T
Gallotia_galloti,T,D,O,T
Gallotia_intermedia,T,D,O,T
Gallotia_simonyi,T,D,O,T
Gallotia_stehlini,T,D,O,T
Acanthodactylus_boskianus,T,D,O,T
Acanthodactylus_erythrurus,T,D,O,T
Acanthodactylus_harranensis,T,D,O,T
Eremias_argus,T,D,O,T
Eremias_multiocellata,T,D,O,T
Eremias_suphani,T,D,O,T
Pedioplanis_husabensis,T,D,O,T
Anatololacerta_anatolica,T,D,O,T
Anatololacerta_danfordi,T,D,O,T
Apathya_cappadocica,T,D,O,T
Darevskia_armeniaca,T,D,A,T
Darevskia_bendimahiensis,T,D,A,T
Darevskia_clarkorum,T,D,O,T
Darevskia_derjugini,T,D,A,T
Darevskia_dryada,T,D,O,T
Darevskia_parvula,T,D,O,T
Darevskia_raddei,T,D,A,T
Darevskia_rudis,T,D,O,T
Darevskia_sapphirina,T,D,A,T
Darevskia_unisexualis,T,D,A,T
Darevskia_uzzelli,T,D,A,T
Darevskia_valentini,T,D,O,T
Dinarolacerta_mosorensis,T,D,O,T
Iberolacerta_aranica,T,D,O,T
Iberolacerta_aurelioi,T,D,O,T
Iberolacerta_bonnali,T,D,O,T
Iberolacerta_horvathi,T,D,O,T
Lacerta_agilis,T,D,O,T
Lacerta_agilis_boemica,T,D,O,T
Lacerta_schreiberi,T,D,O,T
Lacerta_strigata,T,D,O,T
Parvilacerta_parva,T,D,A,T
Podarcis_muralis,T,D,O,T
Podarcis_muralis_Castanet,T,D,O,T
Podarcis_siculus,T,D,O,T
Podarcis_tauricus,T,D,O,T
Takydromus_hsuehshanensis,T,D,O,T
Timon_lepidus,T,D,A,T
Zootoca_vivipara,T,D,O,T
Varanus_bengalensis,T,D,O,T
Varanus_juxtindicus,T,D,O,T
Varanus_komodoensis,T,D,O,T
Varanus_niloticus,T,D,O,T
Heloderma_suspectum,T,D,O,T
Xenosaurus_grandis,T,D,O,T
Xenosaurus_platyceps,T,D,O,T
Anguis_fragilis,T,D,O,T
Chamaeleo_calyptratus,T,D,O,T
Furcifer_labordi,T,D,O,T
Furcifer_pardalis,T,D,O,T
Agama_impalearis,T,D,O,T
Paralaudakia_stoliczkana,T,D,O,T
Ctenophorus_ornatus,T,D,O,T
Ctenophorus_adelaidensis,T,D,O,T
Moloch_horridus,T,D,O,T
Pogona_barbata,T,D,O,T
Calotes_versicolor,T,D,O,T
Anolis_acutus,T,D,O,T
Anolis_carolinensis,T,D,O,T
Anolis_gundlachi,T,D,O,T
Anolis_nebulosus,T,D,O,T
Anolis_opalinus,T,D,O,T
Anolis_sagrei,T,D,O,T
Basiliscus_basiliscus,T,D,O,T
Basiliscus_plumifrons,T,D,O,T
Basiliscus_vittatus,T,D,O,T
Cyclura_pinguis,T,D,O,T
Dipsosaurus_dorsalis,T,D,O,T
Iguana_iguana,T,D,O,T
Sauromalus_ater,T,D,O,T
Crotaphytus_collaris,T,D,O,T
Gambelia_sila,T,D,O,T
Gambelia_wislizenii,T,D,O,T
Callisaurus_draconoides,T,D,O,T
Holbrookia_maculata,T,D,O,T
Phrynosoma_ditmarsi,T,D,O,T
Phrynosoma_douglasii,T,D,O,T
Sceloporus_graciosus,T,D,O,T
Sceloporus_grammicus,T,D,O,T
Sceloporus_jarrovii,T,D,O,T
Sceloporus_magister,T,D,O,T
Sceloporus_occidentalis,T,D,O,T
Sceloporus_orcutti,T,D,O,T
Sceloporus_spinosus,T,D,O,T
Sceloporus_undulatus,T,D,O,T
Sceloporus_virgatus,T,D,O,T
Urosaurus_bicarinatus,T,D,O,T
Uta_stansburiana,T,D,O,T
Phymaturus_antofagastensis,T,D,O,T
Phymaturus_patagonicus,T,D,O,T
Phymaturus_punae,T,D,O,T
Phymaturus_spurcus,T,D,O,T
Liolaemus_pictus,T,D,O,T
Liolaemus_wiegmannii,T,D,O,T
Oplurus_cuvieri,T,D,O,T
Tropidurus_itambere,T,D,O,T
Boa_constrictor,T,D,A,T
Boa_imperator,T,D,A,T
Eunectes_murinus,T,D,A,T
Eunectes_notaeus,T,D,A,T
Eryx_miliaris,T,D,O,T
Apodora_papuana,T,D,O,T
Morelia_spilota,T,D,O,T
Python_regius,T,D,O,T
Python_sebae,T,D,O,T
Python_molurus,T,D,O,T
Simalia_amethistina,T,D,O,T
Vipera_aspis,T,D,O,T
Vipera_berus,T,D,O,T
Vipera_latastei,T,D,O,T
Daboia_russelii,T,D,O,T
Bitis_gabonica,T,D,O,T
Bitis_arietans,T,D,O,T
Agkistrodon_piscivorus,T,D,O,T
Gloydius_blomhoffii,T,D,O,T
Crotalus_horridus,T,D,O,T
Crotalus_lepidus,T,D,O,T
Crotalus_oreganus,T,D,O,T
Crotalus_pricei,T,D,O,T
Sistrurus_catenatus,T,D,O,T
Sistrurus_miliarius,T,D,O,T
Bothrops_insularis,T,D,O,T
Cerberus_rynchops,T,D,O,F
Natrix_natrix,T,D,O,T
Natrix_maura,T,D,O,T
Nerodia_harteri,T,D,O,T
Nerodia_sipedon,T,D,O,T
Thamnophis_butleri,T,D,O,T
Thamnophis_gigas,T,D,O,T
Thamnophis_radix,T,D,O,T
Thamnophis_saurita,T,D,O,T
Thamnophis_sirtalis,T,D,O,T
Coluber_constrictor,T,D,O,T
Coronella_austriaca,T,D,O,T
Orthriophis_taeniurus,T,D,O,T
Elaphe_climacophora,T,D,O,T
Hierophis_viridiflavus,T,D,O,T
Pantherophis_guttatus,T,D,O,T
Rhabdophis_tigrinus,T,D,O,T
Spalerosophis_diadema,T,D,O,T
Tantilla_melanocephala,T,D,O,T
Heterodon_nasicus,T,D,O,T
Heterodon_platirhinos,T,D,O,T
Boaedon_fuliginosus,T,D,O,T
Psammophis_sibilans,T,D,O,T
Psammophylax_rhombeatus,T,D,O,T
Acanthophis_antarcticus,T,D,O,T
Austrelaps_superbus,T,D,O,T
Emydocephalus_ijimae,M,D,O,T
Hemiaspis_damelii,T,D,O,T
Hemiaspis_signata,T,D,O,T
Micrurus_fulvius,T,D,O,T
Micrurus_corallinus,T,D,O,T
Naja_kaouthia,T,D,O,T
Notechis_scutatus,T,D,O,T
Parasuta_gouldii,T,D,O,T
Pseudechis_porphyriacus,T,D,O,T
Vermicella_annulata,T,D,O,T
Pelomedusa_subrufa,T,D,O,T
Pelusios_castanoides,T,D,O,T
Pelusios_subniger,T,D,O,T
Podocnemis_expansa,T,D,O,T
Podocnemis_lewyana,T,D,O,T
Podocnemis_unifilis,T,D,O,T
Chelus_fimbriata,T,D,O,T
Rhinemys_rufipes,T,D,O,T
Chelodina_oblonga,T,D,O,T
Elseya_albagula,T,D,O,T
Elseya_dentata,T,D,O,T
Elusor_macrurus,T,D,O,T
Emydura_macquarii,T,D,O,T
Emydura_victoriae,T,D,O,T
Myuchelys_bellii,T,D,O,T
Hydromedusa_maximiliani,T,D,O,T
Pseudemydura_umbrina,T,D,O,T
Carettochelys_insculpta,T,D,O,T
Apalone_mutica,T,D,O,T
Apalone_spinifera,T,D,O,T
Pelodiscus_sinensis,T,D,O,T
Trionyx_triunguis,T,D,O,T
Chelydra_serpentina,T,D,O,T
Macrochelys_temminckii,T,D,O,T
Dermatemys_mawii,T,D,O,T
Claudius_angustatus,T,D,O,T
Kinosternon_flavescens,T,D,O,T
Kinosternon_hirtipes,T,D,O,T
Kinosternon_scorpioides,T,D,O,T
Kinosternon_sonoriense,T,D,O,T
Kinosternon_subrubrum,T,D,O,T
Sternotherus_depressus,T,D,O,T
Sternotherus_minor,T,D,O,T
Sternotherus_odoratus,T,D,O,T
Dermochelys_coriacea,M,D,O,T
Caretta_caretta,M,D,O,T
Caretta_caretta_MED,M,D,O,T
Lepidochelys_kempii,M,D,O,T
Lepidochelys_olivacea,M,D,O,T
Natator_depressus,M,D,O,T
Chelonia_mydas,M,D,O,T
Eretmochelys_imbricata,M,D,O,T
Platysternon_megacephalum,T,D,O,T
Actinemys_marmorata,T,D,O,T
Clemmys_guttata,T,D,O,T
Emydoidea_blandingii,T,D,O,T
Emys_orbicularis,T,D,O,T
Glyptemys_insculpta,T,D,O,T
Glyptemys_muhlenbergii,T,D,O,T
Terrapene_carolina,T,D,O,T
Terrapene_ornata,T,D,O,T
Chrysemys_picta,T,D,O,T
Deirochelys_reticularia,T,D,O,T
Graptemys_caglei,T,D,O,T
Graptemys_ernsti,T,D,O,T
Graptemys_oculifera,T,D,O,T
Graptemys_ouachitensis,T,D,O,T
Graptemys_pseudogeographica,T,D,O,T
Graptemys_versa,T,D,O,T
Malaclemys_terrapin,T,D,O,T
Pseudemys_alabamensis,T,D,O,T
Pseudemys_concinna,T,D,O,T
Pseudemys_nelsoni,T,D,O,T
Pseudemys_peninsularis,T,D,O,T
Pseudemys_texana,T,D,O,T
Trachemys_scripta,T,D,O,T
Gopherus_agassizii,T,D,O,T
Gopherus_berlandieri,T,D,O,T
Gopherus_morafkai,T,D,O,T
Gopherus_polyphemus,T,D,O,T
Aldabrachelys_gigantea,T,D,O,T
Astrochelys_yniphora,T,D,O,T
Centrochelys_sulcata,T,D,O,T
Chelonoidis_niger,T,D,O,T
Geochelone_elegans,T,D,O,T
Homopus_signatus,T,D,O,T
Malacochersus_tornieri,T,D,O,T
Psammobates_geometricus,T,D,O,T
Psammobates_oculiferus,T,D,O,T
Stigmochelys_pardalis,T,D,O,T
Testudo_hermanni,T,D,O,T
Testudo_graeca,T,D,O,T
Batagur_affinis,T,D,O,T
Batagur_baska,T,D,O,T
Cuora_flavomarginata,T,D,O,T
Heosemys_spinosa,T,D,O,T
Mauremys_japonica,T,D,O,T
Mauremys_reevesii,T,D,O,T
Mauremys_rivulata,T,D,O,T
Mauremys_sinensis,T,D,O,T
Melanochelys_tricarinata,T,D,O,T
Pangshura_tecta,T,D,O,T
Alligator_mississippiensis,T,D,O,T
Alligator_sinensis,T,D,O,T
Caiman_crocodilus,T,D,O,T
Caiman_latirostris,T,D,O,T
Caiman_yacare,T,D,O,T
Deinosuchus_rugosus,T,D,O,T
Melanosuchus_niger,T,D,O,T
Paleosuchus_palpebrosus,T,D,O,T
Paleosuchus_trigonatus,T,D,O,T
Gavialis_gangeticus,T,D,O,T
Tomistoma_schlegelii,T,D,O,T
Crocodylus_johnsoni,T,D,O,T
Crocodylus_mindorensis,T,D,O,T
Crocodylus_porosus,T,D,O,T
Crocodylus_siamensis,T,D,O,T
Crocodylus_palustris,T,D,O,T
Crocodylus_niloticus,T,D,O,T
Crocodylus_moreletii,T,D,O,T
Crocodylus_rhombifer,T,D,O,T
Crocodylus_intermedius,T,D,O,T
Crocodylus_acutus,T,D,O,T
Mecistops_cataphractus,T,D,O,T
Osteolaemus_tetraspis,T,D,O,T
Pterodaustro_guinazui,T,D,O,T
Plateosaurus_engelhardti,T,D,O,T
Camerasaurus_spec,T,D,O,T
Rapetosaurus_krausei,T,D,O,T
Apatosaurus_spec,T,D,O,T
Mamenchisaurus_spec,T,D,O,T
Psittacosaurus_lujiatunensis,T,D,O,T
Psittacosaurus_mongoliensis,T,D,O,T
Maiasaura_peeblesorum,T,D,O,T
Daspletosaurus_torosus,T,D,O,T
Gorgosaurus_libratus,T,D,O,T
Tyrannosaurus_rex,T,D,O,T
Archaeopteryx_lithographica,T,D,O,T
Struthio_camelus,T,D,O,T
Rhynchotus_rufescens,T,D,O,T
Rhea_americana,T,D,O,T
Apteryx_mantelli,T,D,O,T
Dromaius_novaehollandiae,T,D,O,T
Casuarius_casuarius,T,D,O,T
Casuarius_bennetti,T,D,O,T
Alectura_lathami,T,D,O,T
Leipoa_ocellata,T,D,O,T
Crax_blumenbachii,T,D,O,T
Oreophasis_derbianus,T,D,O,T
Ortalis_vetula,T,D,O,T
Numida_meleagris,T,D,O,T
Callipepla_californica,T,D,O,T
Callipepla_squamata,T,D,O,T
Colinus_virginianus,T,D,O,T
Cyrtonyx_montezumae,T,D,O,T
Oreortyx_pictus,T,D,O,T
Bonasa_umbellus,T,D,O,T
Centrocercus_urophasianus,T,D,O,T
Dendragapus_obscurus,T,D,O,T
Falcipennis_canadensis,T,D,O,T
Lagopus_lagopus,T,D,O,T
Lagopus_leucura,T,D,O,T
Lagopus_muta,T,D,O,T
Meleagris_gallopavo,T,D,O,T
Tetrao_urogallus,T,D,O,T
Tetrastes_bonasia,T,D,O,T
Tympanuchus_pallidicinctus,T,D,O,T
Tympanuchus_phasianellus,T,D,O,T
Perdix_perdix,T,D,O,T
Phasianus_colchicus,T,D,O,T
Pavo_cristatus,T,D,O,T
Polyplectron_inopinatum,T,D,O,T
Francolinus_francolinus,T,D,O,T
Gallus_gallus,T,D,O,T
Gallus_gallus_IR,T,D,O,T
Gallus_gallus_WL,T,D,O,T
Alectoris_chukar,T,D,O,T
Alectoris_graeca,T,D,O,T
Alectoris_rufa,T,D,O,T
Coturnix_coturnix,T,D,O,T
Coturnix_japonica,T,D,O,T
Pternistis_bicalcaratus,T,D,O,T
Synoicus_chinensis,T,D,O,T
Tetraogallus_himalayensis,T,D,O,T
Dendrocygna_autumnalis,T,D,O,T
Dendrocygna_bicolor,T,D,O,T
Oxyura_jamaicensis,T,D,O,T
Bucephala_albeola,T,D,O,T
Bucephala_clangula,T,D,O,T
Clangula_hyemalis,T,D,O,T
Mergus_merganser,T,D,O,T
Mergus_serrator,T,D,O,T
Somateria_mollissima,M,D,O,T
Melanitta_perspicillata,T,D,O,T
Melanitta_deglandi,T,D,O,T
Anas_acuta,T,D,O,T
Anas_diazi,T,D,O,T
Anas_platyrhynchos,T,D,O,T
Anas_rubripes,T,D,O,T
Anas_sparsa,T,D,O,T
Mareca_americana,T,D,O,T
Mareca_strepera,T,D,O,T
Spatula_discors,T,D,O,T
Cygnus_cygnus,T,D,O,T
Cygnus_olor,T,D,O,T
Anser_anser,T,D,O,T
Anser_caerulescens,T,D,O,T
Branta_bernicla,T,D,O,T
Branta_canadensis,T,D,O,T
Branta_hutchinsii,T,D,O,T
Branta_leucopsis,T,D,O,T
Branta_sandvicensis,T,D,O,T
Cereopsis_novaehollandiae,T,D,O,T
Aythya_fuligula,T,D,O,T
Aythya_americana,T,D,O,T
Aythya_affinis,T,D,O,T
Aythya_valisineria,T,D,O,T
Tadorna_cana,T,D,O,T
Aix_galericulata,T,D,O,T
Chloephaga_picta,T,D,O,T
Podilymbus_podiceps,T,D,O,T
Phoeniconaias_minor,T,D,O,T
Phoenicopterus_chilensis,T,D,O,T
Phoenicopterus_roseus,T,D,O,T
Phoenicopterus_ruber,T,D,O,T
Zenaida_macroura,T,D,O,T
Patagioenas_fasciata,T,D,O,T
Streptopelia_decaocto,T,D,O,T
Streptopelia_roseogrisea,T,D,O,T
Columba_oenas,T,D,O,T
Columba_livia,T,D,O,T
Columba_palumbus,T,D,O,T
Columbina_talpacoti,T,D,O,T
Caloenas_nicobarica,T,D,O,T
Hemiphaga_novaeseelandiae,T,D,O,T
Mesitornis_variegatus,T,D,O,T
Pterocles_alchata,T,D,O,T
Pterocles_namaqua,T,D,O,T
Pterocles_orientalis,T,D,O,T
Tauraco_corythaix,T,D,O,T
Tauraco_erythrolophus,T,D,O,T
Dromococcyx_pavoninus,T,D,O,T
Geococcyx_californianus,T,D,O,T
Centropus_senegalensis,T,D,O,T
Centropus_sinensis,T,D,O,T
Centropus_toulou,T,D,O,T
Clamator_glandarius,T,D,O,T
Clamator_jacobinus,T,D,O,T
Clamator_levaillantii,T,D,O,T
Coccyzus_americanus,T,D,O,T
Coccyzus_erythropthalmus,T,D,O,T
Chalcites_basalis,T,D,O,T
Chalcites_lucidus,T,D,O,T
Cacomantis_merulinus,T,D,O,T
Cuculus_canorus,T,D,O,T
Cuculus_solitarius,T,D,O,T
Hierococcyx_sparverioides,T,D,O,T
Afrotis_afra,T,D,O,T
Ardeotis_kori,T,D,O,T
Chlamydotis_undulata,T,D,O,T
Otis_tarda,T,D,O,T
Opisthocomus_hoazin,T,D,O,T
Psophia_crepitans,T,D,O,T
Psophia_leucoptera,T,D,O,T
Grus_japonensis,T,D,O,T
Grus_monacha,T,D,O,T
Grus_americana,T,D,O,T
Grus_virgo,T,D,O,T
Antigone_antigone,T,D,O,T
Antigone_vipio,T,D,O,T
Antigone_canadensis,T,D,O,T
Antigone_rubicunda,T,D,O,T
Leucogeranus_leucogeranus,T,D,O,T
Crex_crex,T,D,O,T
Fulica_americana,T,D,O,T
Gallinula_chloropus,T,D,O,T
Gallinula_melanops,T,D,O,T
Hypotaenidia_owstoni,T,D,O,T
Porphyrio_martinica,T,D,O,T
Porzana_carolina,T,D,O,T
Rallus_elegans,T,D,O,T
Rallus_limicola,T,D,O,T
